id,start_lat,start_lng,end_lat,end_lng
2049,-6.20540400,106.79661000,-6.20419600,106.79709900
2050,-6.31080400,106.81389200,-6.31591400,106.81528400
2051,-6.27269900,106.81514900,-6.28086100,106.81654600
2052,-6.16759300,106.79962900,-6.17136100,106.79865700
2053,-6.26464600,106.78349300,-6.26714600,106.78361300
2054,-6.17025900,106.90327700,-6.17074800,106.90484200
2055,-6.40359400,106.76683100,-6.40497100,106.76397600
2056,-6.21928600,106.83790700,-6.21803600,106.84198400
2057,-6.24490300,106.86824000,-6.24362400,106.86862800
2058,-6.22063700,106.77182200,-6.21994200,106.76702300
2059,-6.25346300,106.84956500,-6.25179400,106.84999200
2060,-6.16412300,106.86486100,-6.16606800,106.86667300
2061,-6.23334100,106.83101400,-6.23114100,106.83268400
2062,-6.19551300,106.86497400,-6.19627200,106.87098400
2063,-6.31913000,106.80555500,-6.31328600,106.80234700
2064,-6.17329600,106.86297200,-6.17828800,106.86426300
2065,-6.11904800,106.89361200,-6.11919400,106.89430500
2066,-6.21693900,106.81915300,-6.22136200,106.82374700
2067,-6.24569500,106.91317600,-6.24147600,106.90720200
2068,-6.20540600,106.74708100,-6.20541300,106.75385600
2069,-6.29549000,106.73466400,-6.30150200,106.73412900
2070,-6.21102600,106.84484300,-6.20757100,106.84207100
2071,-6.15377600,106.81749600,-6.15539100,106.82061000
2072,-6.12336700,106.65812300,-6.12823000,106.65755300
2073,-6.21267500,106.85759600,-6.20672800,106.85839800
2074,-6.18590600,106.85600900,-6.19091200,106.85174000
2075,-6.31707400,106.79582800,-6.31393000,106.79572700
2076,-6.14891600,106.82237100,-6.14739100,106.81651800
2077,-6.25436100,106.79087900,-6.25696200,106.80070900
2078,-6.36618100,106.78706700,-6.37208000,106.79245700
2079,-6.16686000,106.76509800,-6.17679600,106.76373600
2080,-6.22968200,106.72270700,-6.23339800,106.72356900
2081,-6.14902800,106.82075200,-6.15109700,106.82737600
2082,-6.31074600,106.80661100,-6.30439600,106.80313100
2083,-6.25337000,106.83863000,-6.25477000,106.84300500
2084,-6.33916400,106.86879300,-6.34010300,106.87755500
2085,-6.16362500,106.83055800,-6.16712000,106.83049100
2086,-6.16964500,106.79928300,-6.17336400,106.80039300
2087,-6.18668000,106.73170700,-6.18579200,106.73482700
2088,-6.17821200,106.78463100,-6.19639900,106.78227000
2089,-6.24362600,106.69808900,-6.24112400,106.69749800
2090,-6.33307700,106.79444200,-6.32918200,106.78449600
2091,-6.15368000,106.91605400,-6.15386400,106.91609700
2092,-6.25600300,106.85142600,-6.25803100,106.85050100
2093,-6.25604500,106.75997300,-6.26676300,106.76128700
2094,-6.14114500,106.82694800,-6.14245800,106.82908700
2095,-6.32994100,106.90039400,-6.32702400,106.90259600
2096,-6.25083600,106.99186600,-6.25174800,106.99169500
2097,-6.19101600,106.81469800,-6.20012700,106.81532200
2098,-6.30268100,106.72710900,-6.29451200,106.72067600
2099,-6.15110800,106.83487100,-6.15420000,106.83263000
2100,-6.33292800,106.78290000,-6.33081800,106.77990000
2101,-6.15307600,106.91645300,-6.15318000,106.91615900
2102,-6.26288400,106.84297800,-6.26379900,106.84571000
2103,-6.38004900,106.79471600,-6.36060400,106.79132600
2104,-6.26862700,106.80479700,-6.27114400,106.80320600
2105,-6.21557500,106.86657800,-6.21539500,106.86916800
2106,-6.32692300,106.74731100,-6.32867000,106.75270600
2107,-6.17249400,106.89802200,-6.17471400,106.89814600
2108,-6.19358200,106.86523300,-6.19362900,106.86502700
2109,-6.35021500,106.77613900,-6.35253900,106.78034900
2110,-6.19216500,106.75572100,-6.19052200,106.76313500
2111,-6.21936600,106.69496800,-6.22003400,106.69819600
2112,-6.37350900,106.91639700,-6.37097300,106.90578200
2113,-6.16546300,106.77046900,-6.16407600,106.76029100
2114,-6.27815700,106.84326900,-6.27763700,106.83672600
2115,-6.24428300,106.93456400,-6.24814400,106.92931100
2116,-6.23245600,106.68089600,-6.23256300,106.68030500
2117,-6.28554800,106.84080600,-6.28373800,106.84429000
2118,-6.22011800,106.81251400,-6.22349000,106.80725800
2119,-6.30647400,106.77637800,-6.30639200,106.77765300
2120,-6.24914300,106.82650200,-6.25553100,106.82772900
2121,-6.18346600,106.78749800,-6.18397500,106.78383600
2122,-6.15651300,106.81485500,-6.15773100,106.81400500
2123,-6.19742900,106.83501600,-6.19830800,106.83529400
2124,-6.19577000,106.89178500,-6.19446100,106.89111100
2125,-6.19923800,106.87364700,-6.20224800,106.86550400
2126,-6.33817100,106.95160700,-6.33522900,106.95282700
2127,-6.16983600,106.76750500,-6.17011900,106.76063600
2128,-6.31807300,106.78339700,-6.32708900,106.79409500
2129,-6.19067300,106.75614800,-6.18176500,106.74939200
2130,-6.31357400,106.83687900,-6.30879900,106.83810800
2131,-6.60256400,106.80665000,-6.60978700,106.80425200
2132,-6.21206000,106.80983400,-6.21396300,106.81389500
2133,-6.28597000,106.82975500,-6.28673900,106.83474700
2134,-6.19084100,106.81529500,-6.19071800,106.81672300
2135,-6.36200400,106.77624800,-6.36633800,106.77637500
2136,-6.26970500,106.69988000,-6.26460100,106.70281000
2137,-6.14850900,106.82723000,-6.14872800,106.82555300
2138,-6.17189200,106.82163300,-6.17262000,106.82002000
2139,-6.21032500,106.86183400,-6.20653200,106.86257400
2140,-6.33046000,106.64580000,-6.32654500,106.64698800
2141,-6.13137100,106.80916100,-6.13674500,106.81444300
2142,-6.22744500,106.85493600,-6.22476600,106.84963800
2143,-6.25469100,106.77826600,-6.25380800,106.78068400
2144,-6.29102700,106.88810500,-6.29081900,106.88572800
2145,-6.29671300,106.82697600,-6.30053300,106.82852800
2146,-6.20721800,106.83259600,-6.20614600,106.83563600
2147,-6.18756100,106.75553600,-6.18289500,106.75200500
2148,-6.17975800,106.84948000,-6.17897300,106.85064400
2149,-6.14089200,106.85299100,-6.12677000,106.85622500
2150,-6.13337300,106.81408600,-6.13730100,106.81407400
2151,-6.32224500,106.70882100,-6.32914800,106.70665000
2152,-6.32885600,106.70970600,-6.32886400,106.70939500
2153,-6.27809900,106.75311100,-6.27430600,106.75683600
2154,-6.18434700,106.89649400,-6.18419600,106.89829100
2155,-6.36377700,106.84551300,-6.39987400,106.82597600
2156,-6.18266100,106.75749100,-6.18596900,106.75110300
2157,-6.24551300,106.71321600,-6.24526600,106.71483400
2158,-6.21844600,106.85112300,-6.21868000,106.85317600
2159,-6.18527300,106.86981800,-6.18368400,106.86952500
2160,-6.15571000,106.64409700,-6.15939800,106.64270900
2161,-6.26168300,106.98197600,-6.26787500,106.98124500
2162,-6.21523600,106.73058800,-6.21520200,106.72517600
2163,-6.25426300,106.82958100,-6.25426500,106.82807900
2164,-6.29433300,106.70617400,-6.29422300,106.70851500
2165,-6.26402500,106.80873300,-6.26595000,106.81002600
2166,-6.22019400,106.84349500,-6.21527500,106.84337800
2167,-6.27006500,106.71857900,-6.27491900,106.71755700
2168,-6.12273100,106.79163100,-6.11766100,106.79032100
2169,-6.12979300,106.92463800,-6.13068800,106.92784500
2170,-6.15892400,106.82224500,-6.15656100,106.82374400
2171,-6.20765600,106.82418000,-6.20689600,106.82504100
2172,-6.28565800,106.87880500,-6.28533300,106.88054100
2173,-6.39278900,106.84330800,-6.39225100,106.83730700
2174,-6.24756300,106.80836000,-6.26000700,106.82329700
2175,-6.14990300,106.72145400,-6.14854600,106.72100100
2176,-6.14325300,106.87271900,-6.14482400,106.86791500
2177,-6.32026300,106.74590000,-6.31609800,106.74670400
2178,-6.30384900,106.86963100,-6.30398900,106.88095300
2179,-6.23098500,106.84645000,-6.23113500,106.84979000
2180,-6.37403200,106.84703500,-6.36979600,106.84898900
2181,-6.21391800,106.84460600,-6.21720800,106.84625000
2182,-6.39396900,106.77108100,-6.39743600,106.77790300
2183,-6.15280800,106.72069500,-6.15540700,106.71934300
2184,-6.16488100,106.76313000,-6.17725400,106.76765800
2185,-6.16242100,106.81243600,-6.15685800,106.80258800
2186,-6.14442100,106.91135300,-6.14159600,106.90953100
2187,-6.14281800,106.79441800,-6.14708900,106.80156700
2188,-6.29218800,106.90823100,-6.29436200,106.90507300
2189,-6.21123600,106.85877800,-6.20772200,106.85777100
2190,-6.14842400,106.74881300,-6.15224800,106.74821300
2191,-6.23050400,106.94020900,-6.23030000,106.94253500
2192,-6.27650200,106.86856100,-6.28190700,106.87200700
2193,-6.27300900,106.72405100,-6.27197500,106.72729900
2194,-6.19387900,106.85489500,-6.19701800,106.85163600
2195,-6.16479000,106.83227700,-6.16192900,106.83085300
2196,-6.15768700,106.80822100,-6.16342200,106.80811700
2197,-6.14850100,106.83629500,-6.15282100,106.83595100
2198,-6.33297600,106.80390600,-6.32556100,106.79643300
2199,-6.30894600,106.87478600,-6.30995100,106.87390600
2200,-6.24318300,106.69799600,-6.25595800,106.69833500
2201,-6.24292000,106.85968400,-6.25165500,106.86101800
2202,-6.16607500,106.64465000,-6.16589900,106.64939300
2203,-6.30787500,106.74650000,-6.30055800,106.73376100
2204,-6.12808800,106.68617800,-6.13329500,106.69284800
2205,-6.30309700,106.78113400,-6.30405000,106.77784600
2206,-6.15435900,106.92368500,-6.15209300,106.92284400
2207,-6.14353700,106.91450700,-6.14266100,106.91853200
2208,-6.29225700,106.74281100,-6.29029500,106.74079900
2209,-6.29609500,106.82671800,-6.29137000,106.82994200
2210,-6.27721000,106.75535900,-6.27413300,106.73936800
2211,-6.28719100,106.77734900,-6.28746200,106.77913200
2212,-6.29186200,106.78042500,-6.29832700,106.78388200
2213,-6.21764800,106.81924300,-6.22121100,106.82418700
2214,-6.30116700,106.83610700,-6.29895300,106.83961800
2215,-6.21147200,106.81799500,-6.20616500,106.81685700
2216,-6.20391700,106.86591600,-6.21114400,106.87237000
2217,-6.20677100,107.01112400,-6.20786500,107.01964000
2218,-6.31813500,106.78499900,-6.32345000,106.78430800
2219,-6.21047800,106.61814100,-6.20744300,106.61487000
2220,-6.30354400,106.84450400,-6.30400200,106.84898500
2221,-6.16688900,106.76437800,-6.16323500,106.76591200
2222,-6.23831500,106.82624800,-6.24004800,106.82699300
2223,-6.19448500,106.81953600,-6.19426000,106.81858100
2224,-6.24128600,106.84742800,-6.24208400,106.85608700
2225,-6.39535600,106.85093000,-6.39282300,106.85053100
2226,-6.24850300,106.75346200,-6.24872000,106.75187500
2227,-6.41234200,106.86068700,-6.39696400,106.85785400
2228,-6.31494400,106.72317800,-6.30308600,106.72085600
2229,-6.18642000,106.79761600,-6.18421800,106.80125100
2230,-6.15523500,106.89618800,-6.15212500,106.89610900
2231,-6.13490400,106.83228500,-6.13624600,106.84333300
2232,-6.18451300,106.88378400,-6.18581500,106.88288800
2233,-6.27066200,106.65514600,-6.27510600,106.65813000
2234,-6.13504300,106.85460100,-6.14055300,106.85549200
2235,-6.19961800,106.81513200,-6.20166000,106.81680300
2236,-6.15522300,106.79251700,-6.15427300,106.79254200
2237,-6.14736900,106.76642500,-6.15581500,106.77605500
2238,-6.26880800,106.77415300,-6.26719200,106.76525500
2239,-6.25734400,106.99113300,-6.26018200,106.99891500
2240,-6.23467000,106.84656500,-6.23098400,106.84092100
2241,-6.18857700,106.87197000,-6.18858000,106.87345700
2242,-6.21313500,106.80840000,-6.21777000,106.81378000
2243,-6.27638100,106.79765300,-6.27080000,106.79496100
2244,-6.28718000,106.83809300,-6.28627900,106.83464100
2245,-6.34199900,106.72723300,-6.34212800,106.72577000
2246,-6.24843100,106.77367300,-6.24913900,106.77416100
2247,-6.26430200,106.68777800,-6.26099800,106.68857400
2248,-6.22649100,106.77837000,-6.22275100,106.77840800
2249,-6.28137300,106.71086500,-6.28189800,106.70805000
2250,-6.19513900,106.82847900,-6.19419900,106.82550400
2251,-6.23871600,106.84545100,-6.23974300,106.84685800
2252,-6.16789800,106.82825600,-6.16992500,106.82739200
2253,-6.41969600,106.82814900,-6.41596200,106.82818400
2254,-6.24964700,106.96585000,-6.25363200,106.96867700
2255,-6.30587900,106.79385600,-6.30689900,106.79868700
2256,-6.17132200,106.89870900,-6.17805500,106.89909600
2257,-6.19768100,106.84023100,-6.19694400,106.83875900
2258,-6.22969600,106.59106600,-6.23465500,106.58710100
2259,-6.26090900,106.75830300,-6.26101400,106.75123600
2260,-6.22541600,106.99472400,-6.22587200,106.99542300
2261,-6.14073800,106.83338700,-6.14041500,106.83588400
2262,-6.30616800,106.87983300,-6.30488800,106.87258600
2263,-6.40259100,106.81960600,-6.40265900,106.82435500
2264,-6.19966100,106.84764300,-6.19993900,106.84967700
2265,-6.16448600,106.77271500,-6.17527900,106.78522100
2266,-6.17552800,106.84482400,-6.17422300,106.84870700
2267,-6.19068000,106.83707800,-6.18658200,106.83079900
2268,-6.26205300,106.72087200,-6.26261400,106.72905200
2269,-6.20555600,106.76929100,-6.20251600,106.76717700
2270,-6.17005100,106.81774600,-6.16892100,106.81949100
2271,-6.15352400,106.87960400,-6.15394500,106.87653900
2272,-6.33493300,106.74009900,-6.33727800,106.73938800
2273,-6.25412300,106.79078000,-6.24854800,106.79153600
2274,-6.23260500,106.90075700,-6.23235700,106.90091800
2275,-6.18464800,106.73330600,-6.18464300,106.73448600
2276,-6.21980400,106.77786900,-6.22096100,106.76180600
2277,-6.18511300,106.74027300,-6.18673200,106.74256300
2278,-6.19309200,106.97198500,-6.19198500,106.96625700
2279,-6.36820600,106.89602400,-6.37057400,106.89417300
2280,-6.20922900,106.79636200,-6.20686800,106.78562000
2281,-6.14462200,106.70375400,-6.14554700,106.70836100
2282,-6.19882800,106.61468400,-6.18977800,106.61153000
2283,-6.23917600,106.82493100,-6.24227900,106.83266600
2284,-6.33464000,106.67657900,-6.34175100,106.66963900
2285,-6.16864100,106.90647600,-6.17187000,106.91215500
2286,-6.25249900,106.71247400,-6.25987400,106.72386800
2287,-6.27845800,106.75189000,-6.27843500,106.75082800
2288,-6.20799000,106.84896700,-6.20979400,106.85075600
2289,-6.22118400,106.86802500,-6.22080600,106.86525300
2290,-6.25404600,106.83256000,-6.25354500,106.84018200
2291,-6.27585600,106.72151800,-6.27690200,106.73495900
2292,-6.22773800,106.84797800,-6.22148800,106.84845600
2293,-6.30410100,106.85121300,-6.30514300,106.85033700
2294,-6.18989800,106.79346600,-6.18959900,106.79587300
2295,-6.14511300,106.79382000,-6.15347000,106.79531000
2296,-6.15443300,106.89487600,-6.15001700,106.89063100
2297,-6.27693500,106.83036200,-6.27861400,106.83215000
2298,-6.23260700,106.62496800,-6.23572700,106.62888200
2299,-6.33064100,106.77044900,-6.32538000,106.76146500
2300,-6.16760400,106.81391400,-6.17254900,106.81439900
2301,-6.24889800,106.90839300,-6.25589000,106.91447600
2302,-6.26611800,106.75637400,-6.27231800,106.75273600
2303,-6.16197200,106.78934700,-6.15482100,106.79312200
2304,-6.27150400,106.72795100,-6.27169800,106.72801200
2305,-6.22915600,106.81403000,-6.23017300,106.81268600
2306,-6.23540500,106.81181700,-6.23915800,106.80814200
2307,-6.32375600,106.73980100,-6.32686000,106.75368700
2308,-6.15290900,106.81769000,-6.14706300,106.82363900
2309,-6.16193900,106.90748400,-6.15678200,106.91188900
2310,-6.13943100,106.77773300,-6.13862400,106.77472700
2311,-6.28479800,106.94156700,-6.27924000,106.94828200
2312,-6.21602600,106.87283100,-6.21545800,106.87071300
2313,-6.16533100,106.85583000,-6.16709600,106.86076800
2314,-6.13538300,106.80599300,-6.13634900,106.80457500
2315,-6.21610300,106.83640500,-6.21807900,106.83621900
2316,-6.13070000,106.73428400,-6.13444700,106.73591000
2317,-6.40118800,106.74226100,-6.40407400,106.73553300
2318,-6.20634400,106.84890300,-6.21168600,106.84622500
2319,-6.22965900,106.77992600,-6.23423000,106.77948100
2320,-6.41095500,106.86355300,-6.39972600,106.84949200
2321,-6.18840700,106.84596000,-6.18887100,106.84442100
2322,-6.15688200,106.81875900,-6.15370300,106.82259700
2323,-6.22914400,106.79070600,-6.23379800,106.78726300
2324,-6.25292500,106.82711200,-6.25589700,106.83322200
2325,-6.20425800,106.73716000,-6.20686800,106.73457100
2326,-6.22767100,106.92354500,-6.22790300,106.92904300
2327,-6.25181800,106.85630900,-6.24774400,106.85075400
2328,-6.20412800,106.88589100,-6.20859400,106.89394600
2329,-6.16959100,106.72773900,-6.16569700,106.72461000
2330,-6.27672700,106.85166500,-6.27921400,106.85505000
2331,-6.16159600,106.85581000,-6.16169600,106.85748100
2332,-6.20203600,106.75413500,-6.20312500,106.76041200
2333,-6.24807500,106.98340100,-6.25375900,106.97828800
2334,-6.23686300,106.74362900,-6.23909300,106.74330200
2335,-6.20544200,106.74855200,-6.20724100,106.75439100
2336,-6.20248600,106.84439500,-6.20385200,106.84543700
2337,-6.17425900,106.65352100,-6.19114000,106.66205900
2338,-6.19507200,106.74213200,-6.19337400,106.73996700
2339,-6.26212400,106.93594500,-6.26418100,106.94256700
2340,-6.38623400,106.82831900,-6.39263000,106.82778600
2341,-6.27074100,106.87468700,-6.26595500,106.87363200
2342,-6.23576400,106.99298500,-6.24464600,106.98067800
2343,-6.28220500,106.92814600,-6.27852900,106.93461000
2344,-6.29927100,106.77486300,-6.30545300,106.77799600
2345,-6.20376100,106.80527300,-6.20254900,106.80004100
2346,-6.23413800,106.65904400,-6.22804300,106.66216600
2347,-6.23304800,106.77770600,-6.22961800,106.77421500
2348,-6.35735300,106.77835400,-6.35410800,106.77709400
2349,-6.21940700,106.72089400,-6.23781400,106.71701100
2350,-6.12833900,106.85493800,-6.12892800,106.85562600
2351,-6.24553000,106.79186000,-6.24923100,106.79135700
2352,-6.16684800,106.76816300,-6.16827300,106.76822600
2353,-6.26247100,106.88528600,-6.26552500,106.87663100
2354,-6.23538900,106.70999400,-6.24089300,106.71894400
2355,-6.21327600,106.85269500,-6.21092800,106.85106400
2356,-6.20565100,106.62798600,-6.22003100,106.63289500
2357,-6.15456800,106.78526800,-6.15753300,106.79181300
2358,-6.18673800,106.92448500,-6.18260000,106.91494300
2359,-6.22425600,106.84752900,-6.22423200,106.84792500
2360,-6.34346300,106.74972600,-6.33399000,106.74818600
2361,-6.41427800,106.85538400,-6.39895000,106.85748900
2362,-6.24990000,106.67505300,-6.24341100,106.67532800
2363,-6.23963900,106.66092400,-6.24020000,106.66582000
2364,-6.21803100,106.83084300,-6.22074700,106.83075800
2365,-6.27650000,106.82280200,-6.26865400,106.82008400
2366,-6.41564600,106.73425300,-6.42377300,106.73681000
2367,-6.17753100,106.89362300,-6.18322000,106.88132900
2368,-6.36205400,106.87361500,-6.37154400,106.87008100
2369,-6.22271400,106.93901300,-6.22118800,106.93775300
2370,-6.15952100,106.81060700,-6.15148400,106.80617900
2371,-6.23508500,106.62596600,-6.23676700,106.62426400
2372,-6.25571700,106.79006600,-6.25720500,106.80064000
2373,-6.17193100,106.78336100,-6.17524400,106.78405800
2374,-6.32415300,106.72809900,-6.32193500,106.72687500
2375,-6.15223700,106.82923800,-6.15911000,106.83457700
2376,-6.24980600,106.95385900,-6.25130500,106.95270600
2377,-6.25202800,107.00210200,-6.24897800,107.00318700
2378,-6.16387700,106.82957700,-6.16612000,106.83056200
2379,-6.12532600,106.76618700,-6.12909500,106.76688400
2380,-6.29445400,106.82317800,-6.29373300,106.82237400
2381,-6.24522500,106.93483000,-6.24508400,106.93619400
2382,-6.29246600,106.82311900,-6.29606400,106.82302100
2383,-6.40671000,106.89120400,-6.40262900,106.88362300
2384,-6.16545100,106.78348200,-6.15895600,106.79001600
2385,-6.25481500,106.77389200,-6.24791700,106.77275300
2386,-6.25356900,106.92942200,-6.26041600,106.93499900
2387,-6.33591300,106.95298800,-6.33331100,106.95338500
2388,-6.19000800,106.86204700,-6.18685800,106.86142100
2389,-6.33970200,106.70987300,-6.33098800,106.71255600
2390,-6.15342000,106.72447600,-6.14873600,106.72463300
2391,-6.15996500,106.80969400,-6.16097900,106.81181500
2392,-6.19786300,106.84444400,-6.19686400,106.84812900
2393,-6.23752400,106.84034800,-6.23534900,106.83993300
2394,-6.30096400,106.88386100,-6.29938900,106.88969800
2395,-6.22462600,106.93525800,-6.22521200,106.93211800
2396,-6.13111600,106.88243000,-6.13636700,106.88432100
2397,-6.25583100,106.60739700,-6.26375200,106.60916000
2398,-6.36608100,106.98625000,-6.36199100,106.97614900
2399,-6.29043800,106.90259700,-6.29329400,106.90314500
2400,-6.19568700,106.80503800,-6.19752000,106.80086200
2401,-6.18440600,106.75817100,-6.19055000,106.75379300
2402,-6.27817500,106.77882400,-6.27669400,106.77694000
2403,-6.24194400,106.61975600,-6.24486000,106.61277800
2404,-6.24302500,106.86884700,-6.24868500,106.86645700
2405,-6.19613400,106.86836900,-6.20360400,106.86717300
2406,-6.14526200,106.70051500,-6.13789700,106.69711100
2407,-6.23044300,106.84695000,-6.23103600,106.84640900
2408,-6.17352200,106.85928200,-6.17434800,106.85386300
2409,-6.21519300,106.87462100,-6.21532600,106.87146600
2410,-6.19361600,106.86360300,-6.19348300,106.86936300
2411,-6.33193600,106.88920300,-6.33228300,106.88984200
2412,-6.30918100,106.79446200,-6.30182800,106.79556400
2413,-6.21346800,106.87440500,-6.21454800,106.87220000
2414,-6.34808400,106.88464600,-6.34845400,106.89899100
2415,-6.24890400,106.93696800,-6.24713700,106.93373000
2416,-6.24984900,106.93555400,-6.25478800,106.92999400
2417,-6.22127100,106.90686600,-6.22355700,106.90991000
2418,-6.25375400,106.94334900,-6.26091200,106.94763000
2419,-6.17901800,106.86591500,-6.18304300,106.86201100
2420,-6.15815000,106.86434000,-6.15850000,106.86523800
2421,-6.29276900,106.82834900,-6.28972200,106.83000300
2422,-6.20140600,106.84152300,-6.20393100,106.84233800
2423,-6.35635600,106.72380800,-6.35277800,106.72736300
2424,-6.17015300,106.76762800,-6.17180600,106.76758500
2425,-6.21877000,106.81441400,-6.21607700,106.81700300
2426,-6.22978200,106.89878300,-6.22959000,106.90628200
2427,-6.24940400,106.58251400,-6.24686400,106.58521200
2428,-6.12348100,106.79767800,-6.12354600,106.79803800
2429,-6.25369200,106.82750300,-6.25940700,106.82659500
2430,-6.20188500,106.75583800,-6.19756800,106.75156000
2431,-6.23188300,106.87710100,-6.23370500,106.88044500
2432,-6.16819000,106.80220300,-6.16622600,106.80110800
2433,-6.30816400,106.88888100,-6.31355600,106.88905300
2434,-6.31027900,106.90703800,-6.30271000,106.90375500
2435,-6.17179800,107.00472200,-6.17565800,107.00856400
2436,-6.15547000,106.85080400,-6.15002100,106.85761800
2437,-6.19973000,106.74153200,-6.20059200,106.72708900
2438,-6.28035100,106.74947900,-6.27989700,106.74947600
2439,-6.24341600,106.71577400,-6.24095900,106.71918600
2440,-6.23701600,106.94359500,-6.23658600,106.94465000
2441,-6.22608400,106.94728100,-6.22382500,106.95126800
2442,-6.29911600,106.82629000,-6.30506700,106.82802600
2443,-6.22835100,106.85599000,-6.23059100,106.85674700
2444,-6.14539600,106.89436400,-6.14654300,106.89744300
2445,-6.15251900,106.89188300,-6.15626700,106.90524700
2446,-6.22445700,106.97815000,-6.23227000,106.98234600
2447,-6.15087500,106.71227600,-6.14787900,106.70605100
2448,-6.26238300,106.78179500,-6.24854700,106.77370500
2449,-6.23516600,106.92175800,-6.23464700,106.92088900
2450,-6.31405000,106.78547300,-6.32161900,106.78366900
2451,-6.29601100,106.73686300,-6.30052900,106.74030600
2452,-6.27326100,106.76171100,-6.26364100,106.76602400
2453,-6.18870400,106.84917300,-6.18628400,106.85245400
2454,-6.16753000,106.90494500,-6.16848500,106.90055700
2455,-6.23482300,107.03163100,-6.23772100,107.03374500
2456,-6.19668600,106.84029100,-6.19507100,106.84153600
2457,-6.14946200,106.81977200,-6.14733100,106.82045000
2458,-6.18316500,106.72986800,-6.18192500,106.73283400
2459,-6.14781600,106.82984700,-6.15502400,106.82749900
2460,-6.18469400,106.84409100,-6.18758600,106.84790600
2461,-6.27622300,106.86822600,-6.27971300,106.86603100
2462,-6.16282100,106.90926800,-6.16510600,106.90616500
2463,-6.19828300,106.87363900,-6.19722100,106.87106500
2464,-6.27185800,106.72778700,-6.26258000,106.73041400
2465,-6.17375600,106.85487800,-6.17256100,106.85728600
2466,-6.12470800,106.65340500,-6.13063000,106.65621100
2467,-6.27849800,106.72169600,-6.27292400,106.73503900
2468,-6.23390900,106.87731400,-6.23665100,106.87390100
2469,-6.33178900,106.89005800,-6.32693900,106.89265100
2470,-6.17296800,106.85572900,-6.17282300,106.86089100
2471,-6.23256100,106.91705200,-6.23413200,106.92121700
2472,-6.20568800,106.75335000,-6.20944900,106.75864300
2473,-6.24661900,106.90649000,-6.24228400,106.90496400
2474,-6.13642000,106.80700200,-6.13807600,106.80432500
2475,-6.23663200,106.76077200,-6.23781300,106.76798500
2476,-6.22729700,106.87519400,-6.22155500,106.87439100
2477,-6.16034800,106.76311400,-6.16535000,106.76801600
2478,-6.25555700,106.97367500,-6.25349100,106.97867900
2479,-6.26306900,106.77625300,-6.26303100,106.77797100
2480,-6.40838600,106.97135200,-6.40529500,106.96465200
2481,-6.29471800,106.95967300,-6.29625100,106.95903300
2482,-6.13044100,106.91825400,-6.12619900,106.91694400
2483,-6.20934800,106.82550900,-6.21068600,106.82481000
2484,-6.28259100,106.71317600,-6.28067100,106.71208600
2485,-6.15449300,106.81782900,-6.15713800,106.81863900
2486,-6.33507500,106.78766900,-6.33999700,106.79177500
2487,-6.24483400,106.86849400,-6.24338900,106.86023400
2488,-6.17199000,106.90568700,-6.17016700,106.90505000
2489,-6.34936300,106.92009400,-6.35246500,106.92360700
2490,-6.26229000,106.88767700,-6.25339100,106.88134200
2491,-6.14977000,106.88638500,-6.15050900,106.88945800
2492,-6.25232200,106.75813600,-6.25063800,106.76441100
2493,-6.19459900,106.87330200,-6.19603700,106.87281100
2494,-6.24003900,106.80708600,-6.24177400,106.80968900
2495,-6.17386300,106.91352800,-6.17142000,106.91446900
2496,-6.17834100,106.90389800,-6.17555700,106.90726600
2497,-6.15537100,106.91151300,-6.15901200,106.90639300
2498,-6.30319800,106.85980600,-6.30531700,106.86373400
2499,-6.30239100,106.68420300,-6.29790400,106.67426800
2500,-6.19213800,106.81473300,-6.19297600,106.81472300
2501,-6.11100500,106.89938700,-6.11253100,106.89934100
2502,-6.17175700,106.87718300,-6.16563500,106.88166100
2503,-6.16334500,106.90720400,-6.17609300,106.90536600
2504,-6.20034300,106.85291200,-6.20342700,106.85058400
2505,-6.19185300,106.75718900,-6.19359100,106.76209800
2506,-6.21619700,106.83598900,-6.21903400,106.83686000
2507,-6.16305500,106.90788600,-6.17434100,106.90988600
2508,-6.22918400,106.96081000,-6.22591700,106.96150100
2509,-6.23410300,106.85799600,-6.23891900,106.85698700
2510,-6.28455800,107.02559200,-6.28629500,107.02760200
2511,-6.35210400,106.88703100,-6.35305900,106.88528600
2512,-6.25325000,106.88151100,-6.25986100,106.87906600
2513,-6.20034200,106.72050000,-6.19742500,106.72393400
2514,-6.25083100,106.62528900,-6.24349100,106.62192000
2515,-6.24707200,106.97179300,-6.23965000,106.97028500
2516,-6.19996700,106.72717900,-6.19612800,106.71997400
2517,-6.23542000,106.84378900,-6.23180600,106.84539800
2518,-6.34516900,106.77775900,-6.34831900,106.77522300
2519,-6.25378900,106.94331500,-6.25319600,106.94105400
2520,-6.21380600,106.83596100,-6.21816000,106.83620300
2521,-6.33261300,106.92694500,-6.33907300,106.93155100
2522,-6.18079400,106.84770600,-6.17879700,106.84835600
2523,-6.18975800,106.85364800,-6.17885800,106.85021600
2524,-6.43145800,106.71557000,-6.42739300,106.72146100
2525,-6.14959800,106.88565600,-6.14993800,106.88701500
2526,-6.17034400,106.79376400,-6.16860800,106.79513100
2527,-6.31655100,106.67898100,-6.31468000,106.68429300
2528,-6.21496600,106.87374900,-6.21459900,106.87643000
2529,-6.17706400,106.79363700,-6.17525000,106.78968700
2530,-6.13874900,106.86496000,-6.13725900,106.87200600
